date,time,Vctrl,stretchAmt,stretchAngle,AmtFreq1,Freq1,errFreq1,AmtAmp1,Amp1,errAmp1,AmtFreq2,Freq2,errFreq2,AmtAmp2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,V_diode_shunt,V_diode,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,Diode_amps,stretchDiffs
5/1/2023,5:10 PM,0.0,0.0001,15.0,512.0,435021200.0,1342800.0,512.0,0.0610045,0.0010913,512,440493000.0,1383800.0,512,0.0600899,0.0014839,0.043056002,0.020490758,1.1957302,0.042870585,0.000174757,350.29189,351.61059,350.24269,23.923,-1.957e-06,-1.0303385,4.3056002e-05,4.2870585e-05,2.0490758e-05,1.74757e-07,-1.957e-09,2.100000000000001e-05
5/1/2023,5:10 PM,0.1,0.0001,15.0,512.0,478839100.0,1947300.0,512.0,0.0609909,0.0009098486,512,490318400.0,1564900.0,512,0.059537,0.0018085,0.038369084,0.021771912,1.1955999,0.038376044,0.000190199,350.29403,351.60952,350.24162,24.006,-2.175e-06,-0.84451875,3.8369084e-05,3.8376044e-05,2.1771912e-05,1.90199e-07,-2.175e-09,2.100000000000001e-05
5/1/2023,5:11 PM,0.2,0.0001,15.0,512.0,538488900.0,2474200.0,512.0,0.0546094,0.0010979,512,542776800.0,1934600.0,512,0.0529639,0.000971534,0.039215577,0.022869395,1.1955456,0.039251246,0.000191939,350.29296,351.61059,350.24162,24.044,-1.957e-06,-0.6583187,3.9215577e-05,3.9251246e-05,2.2869395e-05,1.91939e-07,-1.957e-09,2.100000000000001e-05
5/1/2023,5:11 PM,0.3,0.0001,15.0,512.0,607855300.0,2862500.0,512.0,0.0565526,0.0011744,512,595154100.0,2433500.0,512,0.0549271,0.0012515,0.039282892,0.022755754,1.1954479,0.039497885,0.000205859,350.29616,351.61273,350.24162,24.148,-2.61e-06,-0.47249182,3.9282892e-05,3.9497885000000006e-05,2.2755754e-05,2.05859e-07,-2.61e-09,2.100000000000001e-05
5/1/2023,5:11 PM,0.4,0.0001,15.0,512.0,670544900.0,3234700.0,512.0,0.0594026,0.0017211,512,644434000.0,2484400.0,512,0.0540869,0.0013373,0.038453146,0.021692309,1.1958387,0.038966763,0.000162251,350.2951,351.61166,350.24055,24.124,-1.957e-06,-0.28720103,3.8453146e-05,3.8966763e-05,2.1692309e-05,1.6225100000000001e-07,-1.957e-09,2.100000000000001e-05
5/1/2023,5:12 PM,0.5,0.0001,15.0,512.0,723100500.0,3431200.0,512.0,0.0598944,0.0021078,512,690295400.0,2800000.0,512,0.058931,0.0012099,0.038130166,0.020520881,1.1960992,0.038531444,0.00016149,350.28868,351.60952,350.24483,23.929,-2.066e-06,-0.10084384,3.8130166e-05,3.8531444e-05,2.0520881e-05,1.6149e-07,-2.066e-09,2.100000000000001e-05
5/1/2023,5:12 PM,0.6,0.0001,15.0,512.0,769306700.0,4584200.0,512.0,0.0582502,0.0011158,512,734170700.0,3325500.0,512,0.0566089,0.001195,0.037994885,0.020541543,1.1956759,0.03881767,0.000186828,350.2951,351.61059,350.24269,24.123,-2.066e-06,0.085340034,3.7994885e-05,3.881767e-05,2.0541543e-05,1.86828e-07,-2.066e-09,2.100000000000001e-05
5/1/2023,5:13 PM,0.7,0.0001,15.0,512.0,812946400.0,5197300.0,512.0,0.0550975,0.002784,512,774739900.0,4300600.0,512,0.0551621,0.0010225,0.03853873,0.022433427,1.1953394,0.038662376,0.000194223,350.29296,351.60952,350.24269,23.914,-2.501e-06,0.27004804,3.853873e-05,3.8662376e-05,2.2433427e-05,1.94223e-07,-2.501e-09,2.100000000000001e-05
5/1/2023,5:13 PM,0.8,0.0001,15.0,512.0,840778400.0,5048700.0,512.0,0.0490956,0.0011008,512,806337700.0,3920600.0,512,0.052023,0.0022376,0.038786783,0.023299057,1.1954154,0.039007978,0.000194767,350.29189,351.61059,350.24055,24.053,1.3593e-05,0.4558215,3.8786783e-05,3.9007978e-05,2.3299057e-05,1.94767e-07,1.3593e-08,2.100000000000001e-05
5/1/2023,5:14 PM,0.9,0.0001,15.0,512.0,845522000.0,5231800.0,512.0,0.049135,0.0010041,512,818687900.0,3608100.0,512,0.0489602,0.001192,0.040778606,0.02359659,1.1953068,0.041162921,0.000193679,350.2951,351.60845,350.24055,24.263,0.012202233,0.63101249,4.0778606e-05,4.1162921e-05,2.359659e-05,1.93679e-07,1.2202233e-05,2.100000000000001e-05
