date,time,stretchAngle,stretchAmt,Vtarget,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,V_diode_shunt,V_diode,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,Diode_amps,stretchDiffs
5/1/2023,4:40 PM,15.0,0.0,-1.2,0.042798595,0.020303278,1.1960558,0.04266701,0.000197377,350.32718,350.85979,350.42344,24.509,-4.024e-06,-1.1999196,4.2798595e-05,4.266701e-05,2.0303278e-05,1.97377e-07,-4.024e-09,0.0
5/1/2023,4:40 PM,15.0,0.0,-1.183099,0.042806642,0.020298493,1.1960992,0.042698764,0.000192592,350.32825,350.85873,350.42344,24.542,-3.262e-06,-1.1827151,4.2806642e-05,4.2698764e-05,2.0298493e-05,1.92592e-07,-3.2619999999999997e-09,0.0
5/1/2023,4:40 PM,15.0,0.0,-1.166197,0.04283372,0.020307192,1.1962078,0.042700831,0.00018922,350.32718,350.85766,350.42237,24.48,-2.501e-06,-1.1653478,4.283372e-05,4.2700831e-05,2.0307192e-05,1.8922e-07,-2.501e-09,0.0
5/1/2023,4:40 PM,15.0,0.0,-1.149296,0.042789351,0.020304583,1.1962078,0.042675492,0.000210644,350.32718,350.85659,350.42344,24.432,-2.936e-06,-1.1484038,4.2789351e-05,4.2675492e-05,2.0304583e-05,2.1064400000000002e-07,-2.9359999999999998e-09,0.0
5/1/2023,4:40 PM,15.0,0.0,-1.132394,0.042806859,0.020301538,1.1962078,0.042673318,0.000188459,350.32718,350.85766,350.42237,24.421,-2.284e-06,-1.1315902,4.2806859e-05,4.2673318e-05,2.0301538e-05,1.88459e-07,-2.284e-09,0.0
5/1/2023,4:40 PM,15.0,0.0,-1.1154929999999998,0.042802727,0.020305779,1.1962186,0.04269398,0.000179324,350.32504,350.85766,350.42344,24.434,-3.045e-06,-1.1145377,4.2802727e-05,4.269398e-05,2.0305779e-05,1.79324e-07,-3.045e-09,0.0
5/1/2023,4:40 PM,15.0,0.0,-1.098592,0.042813819,0.020305888,1.1961426,0.042693327,0.000189873,350.32611,350.85766,350.42237,24.474,-2.936e-06,-1.0991242,4.2813819000000005e-05,4.2693327e-05,2.0305888e-05,1.89873e-07,-2.9359999999999998e-09,0.0
5/1/2023,4:40 PM,15.0,0.0,-1.08169,0.042790112,0.020298166,1.1960667,0.042655374,0.000182696,350.32718,350.85873,350.4213,24.483,-2.719e-06,-1.0814638,4.2790112e-05,4.2655374e-05,2.0298166e-05,1.82696e-07,-2.719e-09,0.0
5/1/2023,4:40 PM,15.0,0.0,-1.064789,0.042792505,0.020303386,1.1960884,0.04267919,0.000205968,350.32718,350.85766,350.42344,24.502,-3.371e-06,-1.0643136,4.2792505e-05,4.267919e-05,2.0303386e-05,2.05968e-07,-3.371e-09,0.0
5/1/2023,4:40 PM,15.0,0.0,-1.047887,0.042786415,0.020305018,1.1961861,0.042687455,0.000184109,350.32611,350.85766,350.4213,24.496,-2.066e-06,-1.0472502,4.2786415e-05,4.2687455e-05,2.0305018e-05,1.84109e-07,-2.066e-09,0.0
5/1/2023,4:40 PM,15.0,0.0,-1.030986,0.042780107,0.020307084,1.1961318,0.042663965,0.000189873,350.32611,350.85659,350.42344,24.367,-2.284e-06,-1.0308161,4.2780107e-05,4.2663965e-05,2.0307084e-05,1.89873e-07,-2.284e-09,0.0
5/1/2023,4:40 PM,15.0,0.0,-1.014085,0.038057849,0.021619775,1.1960341,0.038144303,0.000213797,350.32397,350.85659,350.42344,24.343,-2.284e-06,-1.0144257,3.8057849e-05,3.8144303e-05,2.1619775e-05,2.13797e-07,-2.284e-09,0.0
5/1/2023,4:40 PM,15.0,0.0,-0.997183,0.038080251,0.021629453,1.1961752,0.03815159,0.000168558,350.3229,350.85659,350.4213,24.34,-1.849e-06,-0.99667485,3.8080251e-05,3.815159e-05,2.1629453e-05,1.68558e-07,-1.849e-09,0.0
5/1/2023,4:40 PM,15.0,0.0,-0.980282,0.038037514,0.021624668,1.1960558,0.038124838,0.000211405,350.3229,350.85552,350.42237,24.303,-2.284e-06,-0.97955756,3.8037514e-05,3.8124838e-05,2.1624668e-05,2.11405e-07,-2.284e-09,0.0
5/1/2023,4:40 PM,15.0,0.0,-0.96338,0.038075575,0.021629562,1.1961861,0.038140062,0.000187046,350.3229,350.85445,350.42023,24.284,-2.501e-06,-0.96226652,3.8075575e-05,3.8140062e-05,2.1629562000000003e-05,1.8704600000000002e-07,-2.501e-09,0.0
5/1/2023,4:40 PM,15.0,0.0,-0.946479,0.038050563,0.021631084,1.1960558,0.03812636,0.000185197,350.32183,350.85552,350.4213,24.19,-2.284e-06,-0.94582229,3.8050563e-05,3.812636e-05,2.1631084e-05,1.8519700000000001e-07,-2.284e-09,0.0
5/1/2023,4:40 PM,15.0,0.0,-0.929577,0.038049041,0.021627278,1.1960558,0.038117008,0.000184871,350.32183,350.85445,350.42237,24.202,-1.957e-06,-0.92947581,3.8049041e-05,3.8117008e-05,2.1627278e-05,1.84871e-07,-1.957e-09,0.0
5/1/2023,4:41 PM,15.0,0.0,-0.912676,0.038052629,0.021629453,1.1960449,0.038118422,0.000213689,350.32076,350.85445,350.42344,24.185,-3.262e-06,-0.91282419,3.8052629e-05,3.8118422e-05,2.1629453e-05,2.13689e-07,-3.2619999999999997e-09,0.0
5/1/2023,4:41 PM,15.0,0.0,-0.895775,0.038057632,0.021624994,1.1960341,0.038135712,0.00018922,350.3229,350.85445,350.42237,24.25,-2.284e-06,-0.89570254,3.8057632e-05,3.8135712e-05,2.1624994e-05,1.8922e-07,-2.284e-09,0.0
5/1/2023,4:41 PM,15.0,0.0,-0.878873,0.038052086,0.021625321,1.1958387,0.038125708,0.000198138,350.32397,350.85552,350.42237,24.272,-2.284e-06,-0.87868834,3.8052086e-05,3.8125708e-05,2.1625321e-05,1.98138e-07,-2.284e-09,0.0
5/1/2023,4:41 PM,15.0,0.0,-0.861972,0.038076663,0.021628366,1.1960775,0.038137887,0.000169646,350.32183,350.85659,350.4213,24.35,-2.392e-06,-0.86140484,3.8076663e-05,3.8137887e-05,2.1628366e-05,1.6964599999999998e-07,-2.392e-09,0.0
5/1/2023,4:41 PM,15.0,0.0,-0.84507,0.038062852,0.021629236,1.1961101,0.038143542,0.000200748,350.32183,350.85659,350.42237,24.368,-2.61e-06,-0.84417241,3.8062852e-05,3.8143542e-05,2.1629236e-05,2.00748e-07,-2.61e-09,0.0
5/1/2023,4:41 PM,15.0,0.0,-0.8281689999999999,0.038888682,0.022659295,1.1960992,0.038934356,0.000190852,350.32397,350.85659,350.42451,24.357,-2.392e-06,-0.82791925,3.8888682e-05,3.8934356e-05,2.2659295e-05,1.9085200000000002e-07,-2.392e-09,0.0
5/1/2023,4:41 PM,15.0,0.0,-0.8112679999999999,0.038854318,0.022647224,1.1958821,0.038930985,0.000198138,350.32183,350.85552,350.42237,24.355,-2.284e-06,-0.8109539,3.8854318e-05,3.8930985e-05,2.2647224e-05,1.98138e-07,-2.284e-09,0.0
5/1/2023,4:41 PM,15.0,0.0,-0.7943659999999999,0.038856493,0.02264842,1.1958279,0.038913586,0.000172473,350.3229,350.85659,350.4213,24.311,-2.284e-06,-0.79376164,3.8856493e-05,3.8913586e-05,2.264842e-05,1.72473e-07,-2.284e-09,0.0
